Question,Option A,Option B,Option C,Option D,Correct Answer
Who first used fingerprints for human identification in India?,Lord Curzon,Robert Clive,Warren Hastings,William Herschel,d
Lord Macaulay is associated with which of the following?,The introduction of the Railways,The collection of laws,The Permanent Settlement,The Subsidiary Alliance,b
The Ryotwari Settlement was initially introduced in which provinces?,Bengal and Bihar,Punjab and Sindh,Madras and Bombay,Delhi and Agra,c
Who introduced the Permanent Settlement?,Lord Wellesley,Lord Dalhousie,Lord Cornwallis,Lord William Bentinck,c
On what theory was the Ryotwari system of revenue collection based?,Adam Smith's theory of wealth,Ricardo's theory of rent,Malthus's population theory,Marx's theory of surplus value,b
Under which Governor-General was CP Ilbert the Law Member of the Council?,Lord Dalhousie,Lord Curzon,Lord Ripon,Lord Lytton,c
"In British revenue records, what is a 'mahal'?",A type of currency,A revenue estate,A military rank,A legal document,b
Land revenue collected from the cultivator is known as which system?,Zamindari system,Mahalwari system,Ryotwari system,Permanent settlement,c
Which land revenue system considered the village as the basic unit?,Ryotwari system,Zamindari system,Permanent Settlement,Mahalwari system,d
In which region was the Mahalwari system primarily implemented?,Bengal,Madras,Bombay,Uttar Pradesh,d
"In the 18th century, the local representative of the ""grandeur of the Company Bahadur"" was often called:",Governor,Inspector,Collector,Viceroy,b
Lord Macaulay is associated with what?,Ryotwari System,Permanent Settlement,Collection of Laws,Subsidiary Alliance,c
The Permanent Settlement was introduced by whom?,Lord Macaulay,Lord Ripon,Lord Wellesley,Lord Cornwallis,d
The Ryotwari system of revenue collection introduced by the British in India was based on:,Marx's theory of surplus value,Ricardo's theory of rent,Adam Smith's wealth of nations,Keynesian economics,b
CP Ilbert was the Law Member of the Council under which Viceroy?,Lord Cornwallis,Lord Wellesley,Lord Macaulay,Lord Ripon,d
The Ahom dynasty ruled over which present-day state of India?,Tripura,Manipur,Assam,Bengal,c
Who headed the committee in 1834 related to law and order?,Lord Cornwallis,Lord Wellesley,Lord Ripon,Lord Macaulay,d
In which system is the village considered the basic unit for land revenue?,Ryotwari system,Permanent Settlement,Mahalwari system,Zamindari system,c
In what year was the Bengal State Prisoners Regulation (Bengal Regulation III) passed?,1801,1818,1859,1890,b
What was the name of the Act under which plantation workers were restricted from leaving tea gardens without permission?,Bengal Regulation III,Charitable Endowments Act,Inland Immigration Act,Government of India Act,c
"In the 18th century, who was often referred to as the local representative of the ""grandeur of the Company Bahadur""?",Ryot,Mahal,Inspector,Zamindar,c
In which provinces was the Ryotwari Settlement initially introduced?,Bengal and Bihar,Uttar Pradesh and Punjab,Madras and Bombay,Assam and Orissa,c
Who developed the Ryotwari system during the British Raj in India?,Holt Mackenzie,Robert Martins Bird,Captain Alexander Reed,Dadabhai Naoroji,c
In which year was the Permanent Settlement introduced by the East India Company?,1784,1765,1793,1854,c
Holt Mackenzie and Robert Martins Bird are associated with which system?,Ryotwari System,Permanent Settlement,Mahalwari System,Doctrine of Lapse,c
Which treaty was signed in 1765?,Treaty of Mangalore,Treaty of Salbai,Treaty of Madras,Treaty of Allahabad,d
"Arrange the following states under the Doctrine of Lapse in the correct chronological order: 1. Udaipur, 2. Satara, 3. Jhansi, 4. Baghat","2, 4, 1, 3","1, 2, 3, 4","3, 1, 4, 2","4, 3, 2, 1",a
"Match the following Codes with their respective years of implementation:

Column I (Code)
(A) Code of Civil Procedure
(B) Indian Penal Code
(C) Criminal Procedure Code
(D) Police Act

Column II (Year)
(1) 1860
(2) 1861
(3) 1862
(4) 1859

Choose the correct sequence:","A-4, B-1, C-3, D-2","A-1, B-2, C-3, D-4","A-2, B-3, C-4, D-1","A-3, B-4, C-1, D-2",a
Which of the following statements is INCORRECT regarding the Ryotwari system?,The ownership rights of the land were handed over to the peasants.,The British government collected taxes directly from the peasants.,It was developed during the British Raj in India.,It was started by Holt Mackenzie and Robert Martins Bird.,d
In which year was India's first cotton mill established as a spinning mill in Bombay?,1860,1878,1854,1793,c
Who was the first nationalist to give the theory of 'Drain of Wealth' from India to England?,Captain Alexander Reed,Holt Mackenzie,Robert Martins Bird,Dadabhai Naoroji,d
The Ryotwari system was developed during the British Raj in India by whom?,Holt Mackenzie,Robert Martins Bird,Captain Alexander Reed,Dadabhai Naoroji,c
Arrange the following treaties in chronological order:,"Treaty of Allahabad, Treaty of Madras, Treaty of Salbai, Treaty of Mangalore","Treaty of Allahabad, Treaty of Salbai, Treaty of Mangalore, Treaty of Madras","Treaty of Allahabad, Treaty of Madras, Treaty of Mangalore, Treaty of Salbai","Treaty of Madras, Treaty of Allahabad, Treaty of Salbai, Treaty of Mangalore",c
Which of the following is the correct sequence of states under the Doctrine of Lapse?,"Satara, Udaipur, Baghat, Jhansi","Satara, Baghat, Udaipur, Jhansi","Udaipur, Satara, Baghat, Jhansi","Baghat, Satara, Udaipur, Jhansi",b
"Match the following codes with their year of implementation:

Column I		Column II
(A) Code of Civil Procedure	(1) 1861
(B) Indian Penal Code		(2) 1862
(C) Criminal Procedure Code	(3) 1859
(D) Police Act		(4) 1860","A-3, B-4, C-2, D-1","A-4, B-3, C-1, D-2","A-1, B-2, C-3, D-4","A-2, B-1, C-4, D-3",a
In which city was India's first cotton mill established as a spinning mill in 1854?,Madras,Allahabad,Bombay,Nagpur,c
Which of the following statements is INCORRECT regarding the provided text?,The Treaty of Mangalore was signed in 1784.,The Second Anglo-Maratha War occurred between 1803-05 AD.,The Criminal Procedure Code was implemented in 1860.,The Police Act was implemented in 1861.,c
The Ryotwari system was developed during the British Raj by which individual?,Holt Mackenzie,Captain Alexander Reed,Robert Martins Bird,Dadabhai Naoroji,b
"Match the following treaties with their respective years:

Column I
(A) Treaty of Allahabad
(B) Treaty of Mangalore
(C) Treaty of Salbai
(D) Treaty of Madras

Column II
(1) 1769
(2) 1782
(3) 1784
(4) 1765

Choose the correct sequence:","A-4, B-3, C-2, D-1","A-3, B-2, C-1, D-4","A-2, B-1, C-4, D-3","A-1, B-4, C-3, D-2",a
"Arrange the following states in the correct chronological order of their annexation under the Doctrine of Lapse:
1. Udaipur
2. Satara
3. Jhansi
4. Baghat","1, 2, 3, 4","2, 4, 1, 3","3, 1, 4, 2","4, 3, 2, 1",b
Which of the following statements is INCORRECT regarding the Acts and their years of implementation?,Code of Civil Procedure – 1859,Indian Penal Code – 1860,Criminal Procedure Code – 1862,Police Act – 1859,d
What was the duration of the Second Anglo-Mysore War?,1750-54 AD,1765-1769 AD,1780-84 AD,1803-05 AD,c
Which system was started by Holt Mackenzie and Robert Martins Bird?,Ryotwari system,Permanent Settlement,Mahalwari system,Doctrine of Lapse,c
"Under the Ryotwari system, from whom did the British government collect taxes directly?",Zamindars,Peasants,Landlords,Village headmen,b
"Match the following treaties with their respective years:
Treaty
I. Treaty of Allahabad
II. Treaty of Mangalore
III. Treaty of Salbai
IV. Treaty of Madras
Year
A. 1769
B. 1782
C. 1784
D. 1765","I-A, II-B, III-C, IV-D","I-D, II-C, III-B, IV-A","I-B, II-A, III-D, IV-C","I-C, II-D, III-A, IV-B",b
"Match the following codes with their respective years of implementation:
Code
I. Code of Civil Procedure
II. Indian Penal Code
III. Criminal Procedure Code
IV. Police Act
Year
A. 1861
B. 1860
C. 1862
D. 1859","I-A, II-B, III-C, IV-D","I-D, II-B, III-C, IV-A","I-B, II-A, III-D, IV-C","I-C, II-D, III-A, IV-B",b
In which city was India's first cotton mill established in 1854?,Madras,Calcutta,Bombay,Allahabad,c
Which of the following wars occurred during the period 1780-84 AD?,Second Anglo-Maratha War,Second Anglo-Afghan War,Second Anglo-French War,Second Anglo-Mysore War,d
What was the most significant feature of India's trade during the colonial period?,Balanced trade,Import surplus,Export surplus,Trade deficit,c
Approximately what distance was covered by the first train in India in 1853 between Bombay and Thane?,24 km,44 km,34 km,54 km,c
In which region of British India was the Ryotwari system of revenue collection primarily introduced?,Northern India,Western India,Eastern India,Southern India,d
In which year was the 'Montague-Chelmsford' Reforms Report presented by the British colonial government in India?,1917,1918,1919,1920,b
"In what year was the first jute mill established in Kolkata, specifically in Rishra?",1857,1860,1859,1858,c
Who first propounded the concept of 'drain of wealth' from India?,Mahatma Gandhi,Jawaharlal Nehru,Dadabhai Naoroji,Gopal Krishna Gokhale,c
"In 1850, what concept did the British introduce that significantly impacted the Indian economy?",Air transport,Water transport,Road transport,Rail transport,d
In which Presidency Town was the first Municipal Corporation established in 1688 during the British period?,Bombay,Calcutta,Madras,Surat,c
Under whose viceroyalty was the Permanent Settlement of Bengal implemented in 1793?,Lord Curzon,Lord Dalhousie,Lord Cornwallis,Lord William Bentinck,c
In which year was the first railway line operated in India?,1852,1854,1853,1855,c
"Which settlement was introduced in Bengal, Bihar, and Orissa in the year 1793?",Ryotwari Settlement,Mahalwari System,Permanent Settlement,Temporary Settlement,c
In what year was the Permanent Settlement implemented by the East India Company?,1792,1794,1793,1795,c
Which system of revenue collection in India was developed by Holt Mackenzie?,Ryotwari system,Permanent Settlement,Mahalwari system,Zamindari system,c
What significant contribution made by the British in 1853 enabled long-distance travel in India?,Airways,Roadways,Railroad track,Waterways,c
What is the revenue system introduced in Bombay Deccan known as?,Zamindari Settlement,Permanent Settlement,Ryotwari Settlement,Mahalwari System,c
In which year did Dadabhai Naoroji become the first Indian member of the House of Commons in the United Kingdom?,1882,1892,1902,1912,b
Who calculated the per capita income of India in 1867 and published it in 'Poverty and Un-British Rule of India'?,Mahatma Gandhi,Jawaharlal Nehru,Dadabhai Naoroji,Gopal Krishna Gokhale,c
Who was the first person to discuss the concept of poverty in India before independence?,Mahatma Gandhi,Jawaharlal Nehru,Dadabhai Naoroji,Gopal Krishna Gokhale,c
Where was India's first textile mill established in 1818?,Fort William,Fort St. George,Fort Gloster,Bombay,c
In which year were railways for passengers introduced in India by the British?,1852,1854,1853,1855,c
"In 1853, the first railway line was opened for traffic from ________.",Delhi to Agra,Calcutta to Raniganj,Bombay to Thane,Madras to Arcot,c
In which state was the first passenger train in India started?,Gujarat,Maharashtra,Tamil Nadu,West Bengal,b
What was a significant characteristic of India's trade during the colonial era?,Import deficit,Balanced trade,Export surplus,Trade stagnation,c
Approximately how far did the first train cover in 1853 between Bombay and Thane?,24 km,44 km,34 km,54 km,c
In which part of British India was the Ryotwari system of revenue collection implemented?,Northern India,Western India,Eastern India,Southern India,d
When was the 'Montague-Chelmsford' Reforms Report presented by the British colonial government in India?,1928,1908,1918,1938,c
Who initially proposed the concept of 'drain of wealth'?,Mahatma Gandhi,Jawaharlal Nehru,Dadabhai Naoroji,Sardar Patel,c
"In 1850, which concept did the British introduce that greatly impacted India's economic structure?",Air transport,Water transport,Road transport,Rail transport,d
Which Presidency Town saw the establishment of the first Municipal Corporation in 1688 during the British period?,Bombay,Calcutta,Madras,Delhi,c
In what year was the first railway line in India operated?,1843,1863,1853,1873,c
"Which settlement was introduced in Bengal, Bihar, and Orissa in 1793?",Ryotwari Settlement,Mahalwari System,Permanent Settlement,Temporary Settlement,c
In what year did the East India Company implement the Permanent Settlement?,1783,1803,1773,1793,d
Which revenue collection method was developed by Holt Mackenzie in India?,Ryotwari system,Zamindari system,Mahalwari system,Deshmukhi system,c
"Which of the following was a significant contribution by the British in India in 1853, facilitating long-distance travel?",Airways,Roads,Railroad track,Waterways,c
What is the revenue system introduced in Bombay Deccan commonly known as?,Zamindari Settlement,Permanent Settlement,Mahalwari Settlement,Ryotwari Settlement,d
Who calculated India's per capita income in 1867 and included it in his book 'Poverty and Un-British Rule of India'?,Mahatma Gandhi,Jawaharlal Nehru,Dadabhai Naoroji,Sardar Patel,c
Who was the first individual to discuss the concept of poverty in India before its independence?,R.C. Dutt,Mahadev Govind Ranade,Gopal Krishna Gokhale,Dadabhai Naoroji,d
In what year did the British introduce passenger railways in India?,1843,1863,1853,1873,c
"In the year 1853, the first railway line was opened for traffic to which location?",Delhi to Agra,Calcutta to Raniganj,Bombay to Thane,Madras to Arcot,c
Approximately how much distance was covered by the first train in India in 1853 between Bombay and Thane?,24 km,44 km,34 km,54 km,c
In which province of British India was the Ryotwari system of revenue collection primarily introduced?,Bengal,Northern India,Southern India,Western India,c
In what year was the 'Montague-Chelmsford' Reforms Report presented by the British colonial government in India?,1909,1919,1928,1918,d
In which year and location was the first jute mill set up in India?,"1855, Madras","1857, Bombay","1859, Rishra","1861, Delhi",c
Who first propounded the 'drain of wealth' theory?,Mahatma Gandhi,Jawaharlal Nehru,Dadabhai Naoroji,Gopal Krishna Gokhale,c
"What concept, introduced by the British in 1850, significantly influenced the structure of the Indian economy?",Air transport,Road transport,Rail transport,Water transport,c
Which Presidency Town established the first Municipal Corporation in 1688 during the British period?,Bombay,Calcutta,Madras,Delhi,c
In what year was the first railway line operated in India?,1850,1851,1852,1853,d
"Which system was introduced in Bengal, Bihar, and Orissa in the year 1793?",Ryotwari settlement,Mahalwari system,Permanent settlement,Zamindari system,c
In which year did the East India Company implement the Permanent Settlement?,1773,1783,1793,1803,c
Who developed the Mahalwari system of revenue collection in India?,Lord Cornwallis,Thomas Munro,Holt Mackenzie,Warren Hastings,c
What important contribution was made by the British in 1853 that enabled people to travel long distances?,Airports,Roads,Railroad track,Waterways,c
