Question,Option A,Option B,Option C,Option D,Correct Answer
Which Purana is considered more authentic for the history of the Mauryas?,Bhagavata Purana,Matsya Purana,Vayu Purana,Vishnu Purana,d
Which of the following rulers is NOT related to the Mauryan dynasty?,Dasharatha,Agnimitra,Ashoka,Bindusara,b
From which location was the stone extracted for Ashoka's pillar inscriptions?,Sarnath,Chunar,Amaravati,Sanchi,b
Which rock edict of Ashoka discusses religious synthesis?,The First rock edict,The Tenth rock edict,The Thirteenth rock edict,The Twelfth rock edict,d
In which year after his coronation did Emperor Ashoka conquer Kalinga?,After five years,After ten years,After eight years,After two years,c
"The Sarnath lion capital, built by Ashoka, was made of which material?",Granite,Marble,Sandstone,Limestone,c
In what year did Alexander cross the Indus River to invade India?,332 BCE,323 BCE,326 BCE,330 BCE,c
The Dhammekh Stupa was originally built during the reign of which dynasty?,Gupta dynasty,Kushan dynasty,Mauryan dynasty,Sunga dynasty,c
"Ashoka, who conquered Kalinga, was the grandson of whom?",Bindusara,Bimbisara,Ajatashatru,Chandragupta Maurya,d
The book 'Indica' was written by whom?,Pliny,Arrian,Megasthenes,Strabo,c
Who mentioned the Adhyakshas as superintendents of various departments in the Mauryan administration?,Megasthenes,Ashoka,Kautilya,Justin,c
Emperor Ashoka conquered Kalinga how many years after his coronation?,After ten years,After five years,After eight years,After two years,c
Who sent Megasthenes as an ambassador to the court of Chandragupta Maurya?,Alexander,Darius I,Seleucus Nicator,Porus,c
Alexander crossed which river to invade India in 326 BCE?,Ganges,Yamuna,Indus,Jhelum,c
Which Buddhist council was organized by Ashoka?,First,Second,Third,Fourth,c
Chandragupta Maurya was the grandfather of which ruler?,Bindusara,Ashoka,Dasharatha,Samprati,b
Whose teachings did Emperor Ashoka embrace after witnessing the Kalinga War?,Jainism,Buddhism,Ajivika,Hinduism,b
What script was used in Ashoka's earliest known inscriptions?,Kharosthi,Devanagari,Brahmi,Aramaic,c
The Mudrarakshasa play centers on which king?,Bindusara,Ashoka,Chandragupta Maurya,Dasharatha,c
The Sanchi Stupa is located in which Indian state?,Uttar Pradesh,Bihar,Madhya Pradesh,Andhra Pradesh,c
What was the Grand Trunk Road called during the Mauryan dynasty?,Dakshinapatha,Uttarapatha,Madhyamapatha,Purvapatha,b
Which religion did Ashoka embrace after the Kalinga War?,Jainism,Hinduism,Buddhism,Ajivika,c
Which rock edict talks about religious synthesis?,The First rock edict,The Tenth rock edict,The Thirteenth rock edict,The Twelfth rock edict,d
Which of the following rulers paid attention to the water resource system in the Girnar region?,Kanishka,Harshavardhana,Chandragupta Maurya,Kharavela,c
The Sarnath pillar was built by which of the following rulers?,Bindusara,Chandragupta Maurya,Ashoka,Samudragupta,c
Which Ashoka inscription authenticates the existence of Kanakamuni Buddha?,Lauriya-Nandangarh pillar inscription,Nigali Sagar pillar inscription,Sarnath pillar inscription,Allahabad pillar inscription,b
In which district of Madhya Pradesh is the Gurjara Minor Rock Edict located?,Raisen,Vidisha,Datia,Morena,c
Which Ashoka inscription is completely dedicated to religious tolerance?,Rock Edict XIII,Rock Edict XI,Rock Edict XII,Rock Edict X,c
Who was the first person to decipher the Brahmi script?,Alexander Cunningham,John Marshall,James Prinsep,Max Müller,c
In which language were the oldest inscriptions on stone?,Sanskrit,Pali,Prakrit,Aramaic,c
Which scripts were used by Ashoka for the royal edicts inscribed in the north-western part of his empire?,Brahmi and Kharoshthi,Sanskrit and Pali,"Aramaic, Greek and Kharoshthi",Pali and Greek,c
The Ashoka pillar in Allahabad provides information about which ruler?,Chandragupta Maurya,Ashoka,Bindusara,Samudragupta,d
In which year did Fa Hien come to India?,320 A.D.,405 A.D.,399 A.D.,410 A.D.,c
Who was Ashoka's contemporary king in Macedonia?,Ptolemy Philadelphus,Antigonus Gonatas,Turmaya,Seleucus I Nicator,b
"According to which historian, the religion that Ashoka propounded in the inscriptions was actually a state religion?",Vincent Smith,D.R. Bhandarkar,Romila Thapar,Fleet,d
"Who established the state religion on the three-fold basis of tolerance, generosity, and compassion?",Kanishka,Harshavardhana,Ashoka,Chandragupta Maurya,c
The stupa of Sanchi was built by whom?,Kanishka,Harshavardhana,Ashoka,Chandragupta Maurya,c
Bulandibagh was an ancient site of which city?,Taxila,Ujjain,Pataliputra,Vaishali,c
For whom were the doors of the famous education center of Taxila open during the Mauryan period?,Brahmins and Shudras,Shudras and Vaishyas,"Brahmins, Kshatriyas and Vaishyas",Kshatriyas and Shudras,c
Kalsi is famous for which of the following?,Gupta Temples,Ashoka's inscription,Indus Valley Civilization site,Coin Minting,b
"The Gurjara Minor Rock Edict, which mentions the name of Ashoka, is located in which district?",Raisen district of Madhya Pradesh,Vidisha district of Madhya Pradesh,Sagar district of Madhya Pradesh,Datia district of Madhya Pradesh,d
Who first deciphered the Brahmi script?,Alexander Cunningham,John Marshall,James Prinsep,D.R. Bhandarkar,c
Kalsi is famous for what?,Mauryan architecture,Ashoka's inscription,Gupta period temple,A Buddhist monastery,b
"Match the following:
Column I (Ashoka's Contemporary Kings)          Column II (Region)
A. Turmaya                                        1. Egypt
B. Antigonus Gonatas                         2. Macedonia

Choose the correct sequence:","A-2, B-1","A-1, B-2","A-1, B-1","A-2, B-2",b
Where has Pre-Ashokan Brahmi script been found?,Taxila,Pataliputra,Anuradhapura,Sanchi,c
The ancient form of the modern Devanagari script is:,Kharoshthi,Aramaic,Greek,Brahmi,d
The first deciphering of the Brahmi script was done from engraved letters on:,Seals,Coins,Pillars,Copper plates,c
Which of the following was NOT a script used by Ashoka for his edicts?,Aramaic,Greek,Kharoshthi,Sanskrit,d
"According to inscriptions, in which place was Shakyamuni Buddha born?",Kushinagar,Bodh Gaya,Lumbini,Sarnath,c
Who constructed the Sarnath pillar?,Chandragupta Maurya,Bindusara,Ashoka,Kanishka,c
Which is considered the most secure pillar established by Ashoka?,Sarnath Pillar,Allahabad Pillar,Lauriya-Nandangarh,Sanchi Stupa,c
The Nigali Sagar pillar inscription authenticates the existence of which Buddha?,Gautama Buddha,Maitreya Buddha,Kasyapa Buddha,Kanakamuni Buddha,d
"In the Mauryan period, the doors of the education center of Taxila were open for which groups?",Brahmins and Kshatriyas only,Brahmins only,"Brahmins, Kshatriyas and Vaishyas",All castes,c
What was the nature of the penal code in the Mauryan period?,Lenient,Very strict,Moderate,Non-existent,b
Where did Chandragupta Maurya spend his last days?,Pataliputra,Taxila,Shravanabelagola,Ujjain,c
Who succeeded Chandragupta Maurya to the throne of the Mauryan Empire?,Ashoka,Brihadratha,Bindusara,Dasharatha,c
Who was responsible for assassinating the last Mauryan emperor?,Kanishka,Pushyamitra Shunga,Samudragupta,Harshavardhana,b
The administrative functions of the Mauryan army were managed by a board consisting of how many members?,20 members,40 members,25 members,30 members,d
"According to Megasthenes, Indian society was classified into how many classes?",Five,Six,Eight,Seven,d
Which text provides a detailed description of the administrative and military organization of the Mauryan Empire?,Indica,Rajatarangini,Arthashastra,Mudrarakshasa,c
"In Kautilya's Saptanga theory, what does ""Amatya"" refer to?",The Treasury,Ministers and officials,The Army,The Kingdom,b
Which Mauryan ruler gave up fighting after the Battle of Kalinga?,Bindusara,Chandragupta Maurya,Brihadratha,Ashoka,d
Which ruler did Mauryan Emperor Chandragupta Maurya defeat?,Alexander the Great,Darius I,Seleucus Nicator,Porus,c
"Who defeated the last Nanda ruler, Dhanananda, with the help of Kautilya in 322 BCE?",Bindusara,Ashoka,Chandragupta Maurya,Brihadratha,c
What was the function of the officer named Samaharta?,Military commander,Tax assessment,Chief Justice,Royal messenger,b
Who was the founder of the Mauryan Empire?,Bindusara,Ashoka,Chandragupta Maurya,Kanishka,c
In which year did James Prinsep first decipher the Brahmi script?,1827,1847,1837,1857,c
Which script is considered the mother of all modern Indian scripts?,Kharosthi,Devanagari,Brahmi,Pali,c
When did Emperor Ashoka adopt Buddhism?,Before the Kalinga War,After the Kalinga War,During his coronation,Before ascending the throne,b
In which year were the Kandahar inscriptions of Ashoka discovered?,1948,1968,1958,1978,c
"In the context of ancient Indian history, the Ashoka pillar is related to which of the following sites?",Amaravati,Sanchi,Ajanta,Ellora,b
Against which Mauryan ruler did Seleucus fight in the Seleucid-Mauryan war?,Bindusara,Ashoka,Chandragupta Maurya,Dasharatha,c
Chandragupta Maurya spent his last days at which of the following places?,Vaishali,Shravanabelagola,Pataliputra,Ujjain,b
Which Mauryan ruler renounced warfare after the Battle of Kalinga?,Bindusara,Chandragupta Maurya,Brihadratha,Ashoka,d
Who founded the Mauryan Empire?,Bindusara,Ashoka,Brihadratha,Chandragupta Maurya,d
Who classified Indian society into seven classes?,Kautilya,Ashoka,Megasthenes,James Prinsep,c
"In what year did Chandragupta Maurya, with Kautilya's help, defeat the last Nanda ruler Dhanananda?",326 BCE,323 BCE,322 BCE,317 BCE,c
Who assassinated the last Mauryan emperor?,Chandragupta Maurya,Ashoka,Pushyamitra Shunga,Seleucus Nicator,c
Mauryan Emperor Chandragupta Maurya defeated whom?,Alexander the Great,Darius I,Seleucus Nicator,Porus,c
Who did Chandragupta Maurya overthrow in Magadha with the help of Kautilya?,The Sungas,The Guptas,The Nandas,The Kushans,c
Who fought against Chandragupta Maurya in the Seleucid-Mauryan war?,Alexander the Great,Antiochus I,Seleucus Nicator,Darius III,c
The artificial reservoir Sudarshana was constructed during the reign of which dynasty?,Satavahana,Kushana,Mauryas,Shaka,c
"Ashoka, known for conquering coastal Odisha, is associated with which ancient name?",Magadha,Kalinga,Kosala,Vajji,b
'Devanam Priya' is a title associated with which of the following rulers?,Kanishka,Vikramaditya,Ashoka,Charaka,c
Who was the court physician during the reign of King Kanishka?,Varahamihira,Kalidasa,Patanjali,Charaka,d
The founder of 'Yoga-Darshana' is attributed to whom?,Charaka,Kalidasa,Maharishi Patanjali,Varahamihira,c
The famous Ayurveda scholar Charaka lived during the reign of which king?,Vikramaditya,Ashoka,Kanishka I,Sudarshana,c
The Kushanas were originally inhabitants of which region?,India,Persia,Chinese Turkestan,Greece,c
In which year did the Vikram Samvat start?,78 AD,57 BCE,100 AD,150 BCE,b
Varahamihira and Kalidasa were part of the court of which ruler?,Ashoka,Kanishka,Vikramaditya,Sudarshana,c
Which Indian dynasty issued coins with pictures of its rulers?,Mauryas,Kushanas,Satavahana dynasty,Shakas,c
The Shaka era began in which year?,57 BCE,78 AD,100 AD,150 BCE,b
Who was the most famous among the Kushana kings?,Vikramaditya,Charaka,Ashoka,Kanishka,d
The Kushanas ruled the north-western border of India during which period?,Beginning of the first century AD,End of the second century AD,Beginning of the first century BCE,End of the second century BCE,c
'Devanam Priya' is another name for which historical figure?,Kanishka,Vikramaditya,Ashoka,Patanjali,c
By what name was Ashoka famously known?,Kanishka,Vikramaditya,Devanam Priya,Charaka,c
Who among the following was a famous Ayurveda scholar during the reign of Kanishka I?,Kalidasa,Varahamihira,Maharishi Patanjali,Charaka,d
The astronomer Varahamihira and the poet Kalidasa were part of whose court?,Kanishka,Ashoka,Vikramaditya,Charaka,c
The Hathigumpha inscription is associated with which king?,Pushyamitra Shunga,Rudradaman of Kathiawar,Kharavela of Kalinga,Kanishka,c
"Agnimitra, a hero in Kalidasa's Malavikagnimitram, was the son of whom?",Simuka,Brihadratha,Kanishka,Pushyamitra,d
Which dynasty was founded by Simuka?,Kushana,Shunga,Maurya,Satavahana,d
"According to the provided text, which of the following is NOT mentioned in Ashoka's second rock edict?",The Cholas,The Pandyas,The Satavahanas,The Keralaputras,c
The Hathigumpha inscription serves as a source of information about whom?,Pushyamitra Shunga,Kanishka,Rudradaman of Kathiawar,Kharavela,d
"After the Mauryas, which state was the most influential in South India?",Kushana,Shunga,Satavahana,Kalinga,c
Where was the capital of the Satavahanas located?,Kathiawar,Kalinga,Amaravati,Manipur,c
During whose reign did Buddha's depiction appear on coins?,Pushyamitra,Rudradaman,Kanishka,Simuka,c
Which dynasty issued the largest number of copper coins in Northern and North-Western India?,Shunga,Satavahana,Kushana,Maurya,c
The earliest example of Kavya style is found in whose inscription?,Pushyamitra Shunga,Kanishka,Rudradaman of Kathiawar,Kharavela,c
"In ancient India, which dynasty regularly issued gold coins?",Satavahana,Shunga,Kushana,Maurya,c
Who renovated the Sudarshana lake without forced labor?,Kanishka,Pushyamitra,Rudradaman I,Simuka,c
Panini and Patanjali are associated with which dynasty?,Satavahana dynasty,Kushana dynasty,Shunga dynasty,Maurya dynasty,c
Vikram Samvat started in which year?,78 AD,81 CE,58 BCE,135 years,c
"Patanjali, the author of Mahabhashya, was a contemporary of whom?",Kanishka,Simuka,Rudradaman I,Pushyamitra Shunga,d
What is the difference (in years) between Vikram and Shaka Samvat?,78 years,58 years,81 years,135 years,d
Pushyamitra established which dynasty after assassinating Brihadratha?,Satavahana,Kushana,Shunga,Kardamaka,c
Which Kushana ruler is known for organizing the Fourth Buddhist Council?,Simuka,Pushyamitra,Rudradaman I,Kanishka,d
The Ningthouja dynasty ruled over which Indian state?,Odisha,Kathiawar,Manipur,Kalinga,c
Which Indian dynasty issued coins featuring images of its rulers?,Kushana dynasty,Maurya dynasty,Satavahana dynasty,Shunga dynasty,c
"Kharavela, the king of Kalinga, wrote which inscription?",Sarnath inscription,Girnar inscription,Hathigumpha inscription,Allahabad Pillar inscription,c
Who was the founder of the Satavahana dynasty?,Kanishka,Simuka,Pushyamitra,Rudradaman,b
Which metal was used by the Kardamaka Kshatrapas for issuing extremely rare coins?,Gold,Silver,Copper,Lead,c
"Pushyamitra, who assassinated Brihadratha, established which dynasty?",Maurya,Kushana,Shunga,Satavahana,c
Which Kushana ruler is known as a great patron of Buddhism and organized the Fourth Buddhist Council?,Kujula Kadphises,Vima Kadphises,Kanishka,Huvishka,c
"Match the following:

Column I
(A) Kanishka
(B) Simuka
(C) Rudradaman I
(D) Pushyamitra

Column II
(1) Shunga Dynasty
(2) Fourth Buddhist Council
(3) Sudarshana Lake
(4) Satavahana Dynasty

","A-2, B-4, C-3, D-1","A-1, B-2, C-3, D-4","A-4, B-3, C-2, D-1","A-3, B-1, C-4, D-2",a
Who was the most renowned king of the Kushana dynasty?,Pushyamitra,Rudradaman I,Simuka,Kanishka,d
"The Hathigumpha inscription, a source of information about Kharavela, is located in:",Kathiawar,Manipur,Amaravati,Udayagiri in Odisha,d
Which of the following dynasties was the oldest?,Kushana,Shunga,Satavahana,Maurya,c
Who founded the Satavahana dynasty?,Kanishka,Pushyamitra,Simuka,Rudradaman,c
Which dynasty is considered the oldest among the given options?,Kushana,Shunga,Maurya,Satavahana,d
At which location was the capital of the Satavahanas situated?,Kathiawar,Udayagiri,Amaravati,Sarnath,c
Panini and Patanjali are famous names from which dynasty's time?,Maurya dynasty,Kushana dynasty,Shunga dynasty,Satavahana dynasty,c
"Match the following dynasties with their founders:

Column I (Dynasty) 		 Column II (Founder)
A. Satavahana Dynasty 	 1. Pushyamitra Shunga
B. Shunga Dynasty 		 2. Simuka

Which of the following is the correct matching?","A-1, B-2","A-2, B-1","A-1, B-1","A-2, B-2",b
Who was the founder of the Shunga dynasty?,Kharavela,Pushyamitra,Gautamiputra Satakarni,Rudradaman,b
The Hathigumpha inscription was inscribed by which ruler?,Gautamiputra Satakarni,Pushyamitra,Kharavela,Rudradaman I,c
For whom has 'Eka Brahmana' been used?,Pushyamitra,Kharavela,Rudradaman,Gautamiputra Satakarni,d
"Match the following dynasties with their respective rulers:

Column I
(A) Demetrius
(B) Rudradaman
(C) Gondophernes
(D) Vima

Column II
(1) Shaka
(2) Kushana
(3) Indo-Greek
(4) Parthian

Choose the correct sequence:","A-3, B-1, C-4, D-2","A-1, B-2, C-3, D-4","A-4, B-3, C-2, D-1","A-2, B-4, C-1, D-3",a
