Question,Option A,Option B,Option C,Option D,Correct Answer
"According to the length of national highways, what position does Uttar Pradesh hold among the states?",Third,First,Fourth,Second,d
Which is the longest highway passing through Uttar Pradesh?,NH-19,NH-2,NH-34,Yamuna Expressway,c
"When was the first bus service run by Uttar Pradesh Roadways commenced, and between which locations?","June 1, 1972 between Kanpur and Allahabad","August 13, 2004 between Delhi and Agra","May 15, 1947 between Lucknow and Barabanki","January 1, 1950 between Varanasi and Gorakhpur",c
When was the Uttar Pradesh State Highway Authority established?,"June 1, 1972","August 13, 2004",In the year 1973,Since 1993,b
"What is the primary objective of the Gaurav Path Scheme, launched in 2017?",Constructing new highways.,Connecting the villages of martyrs to the main road.,Improving railway infrastructure.,Promoting tourism in Uttar Pradesh.,b
Into how many regions has the Uttar Pradesh State Road Transport been divided?,10 areas,15 areas,20 areas,25 areas,c
Which of the following is the first expressway of Uttar Pradesh?,Yamuna Expressway,Purvanchal Expressway,Ganga Expressway,Noida - Greater Noida Expressway,d
Yamuna Expressway connects which two places?,Lucknow to Ghazipur,Meerut to Prayagraj,Greater Noida to Agra,Chitrakoot to Etawah,c
Purvanchal Expressway connects Lucknow to which of the following districts?,Azamgarh,Prayagraj,Etawah,Ghazipur,d
Bundelkhand Expressway connects which two places?,Lucknow to Ghazipur,Meerut to Prayagraj,Chitrakoot to Etawah,Gorakhpur to Azamgarh,c
Ganga Expressway connects which two cities?,Lucknow to Ghazipur,Meerut to Prayagraj,Chitrakoot to Etawah,Gorakhpur to Azamgarh,b
What is the name of the bus service operated exclusively for women under the Nirbhaya Fund Scheme?,Mahila Express,Pink Bus Service,Shakti Vahini,Nirbhaya Rath,b
Ganga Expressway will pass through how many districts?,9 districts,10 districts,11 districts,12 districts,d
Gorakhpur Link Express connects Jaitpur in Gorakhpur to which place?,Etawah,Prayagraj,Salarpur in Azamgarh,Ghazipur,c
Which highway is the second longest passing through Uttar Pradesh?,NH-34,NH-19,Yamuna Expressway,Ganga Expressway,b
NH-19 (formerly NH-2) connects which two cities?,Lucknow to Barabanki,Delhi to Kolkata,Greater Noida to Agra,Meerut to Prayagraj,b
"When was the first bus service run by Uttar Pradesh Roadways, and between which locations?","June 1, 1972, between Delhi and Kolkata","August 13, 2004, between Greater Noida and Agra","May 15, 1947, between Lucknow and Barabanki","In 1973, between Meerut and Prayagraj",c
Since which year has the express bus service started in Uttar Pradesh?,1947,1972,1993,2004,c
The Purvanchal Expressway connects which districts and what is its approximate length?,"Chitrakoot to Etawah, 296 km","Meerut to Prayagraj, 594 km","Lucknow to Ghazipur, 341 km","Jaitpur to Salarpur, length not mentioned",c
The Bundelkhand Express connects which two places?,Lucknow to Ghazipur,Meerut to Prayagraj,Greater Noida to Agra,Chitrakoot to Etawah,d
The Gorakhpur Link Express connects which two places?,Meerut to Prayagraj,Jaitpur in Gorakhpur to Salarpur in Azamgarh,Lucknow to Ghazipur,Chitrakoot to Etawah,b
The Ganga Expressway is the longest expressway in the country?,True,False,Partially True,Cannot be determined,b
How many districts will the Ganga Expressway pass through?,9,20,341,12,d
Which expressway is the first in the country to have night landing facility for fighter planes?,Yamuna Expressway,Agra-Lucknow Expressway,Ganga Expressway,Purvanchal Expressway,c
"When was the first train of Uttar Pradesh run, and between which locations?",April 1858 between Lucknow and Kanpur,March 1859 between Prayagraj and Kanpur,February 1860 between Varanasi and Lucknow,January 1857 between Delhi and Kanpur,b
Where is the headquarters of the North Central Railway located in Uttar Pradesh?,Lucknow,Varanasi,Kanpur,Prayagraj,d
"In terms of length of railway routes, what is the position of Uttar Pradesh in the country?",Second place,Third place,Fourth place,First place,d
Where is the country's third rail coach factory located in Uttar Pradesh?,Kanpur,Varanasi,Lalganj (Raebareli),Lucknow,c
Where is the only Railway Training College located in Uttar Pradesh?,Lucknow,Raebareli,Gorakhpur,Chandausi (Sambhal),d
"From where and when did the country's first indigenous semi-high speed train, Vande Bharat Express, operate?","From February 15, 2019 (from Delhi to Mumbai)","From March 10, 2020 (from Varanasi to Delhi)","From February 15, 2019 (from Varanasi to Delhi)","From January 20, 2018 (from Lucknow to Delhi)",c
Where is the headquarters of Central Railway Electrification Organisation located?,Lucknow,Varanasi,Prayagraj,Gorakhpur,c
Where is the Railway Museum located in Uttar Pradesh?,Lucknow,Varanasi,Prayagraj,Gorakhpur,d
Where is the headquarters of Railway Safety Commission located?,Prayagraj,Gorakhpur,Lucknow,Raebareli,c
Which railway zone has the maximum expansion in Uttar Pradesh?,Eastern Railway,Southern Railway,Western Railway,Northern Railway,d
Where is the longest railway platform of Uttar Pradesh located?,Lucknow Railway Station,Prayagraj Railway Station,Kanpur Railway Station,Gorakhpur Railway Station,d
How many international airports are currently operational / under construction in Uttar Pradesh?,3,4,5,6,c
Chaudhary Charan Singh International Airport is located in which city?,Prayagraj,Varanasi,Amausi (Lucknow),Kanpur,c
Which expressway is noted for having a runway suitable for fighter jets?,Ganga Expressway,Yamuna Expressway,Agra - Lucknow Express - Vepar,Purvanchal Expressway,c
Which expressway has the distinction of being the first in the country to feature night landing facilities for fighter planes?,Agra-Lucknow Expressway,Yamuna Expressway,Purvanchal Expressway,Ganga Expressway,d
"In which year did the first train of Uttar Pradesh commence its operations, and between which cities did it run?",1857 between Kanpur and Lucknow,1859 between Prayagraj and Kanpur,1862 between Varanasi and Allahabad,1853 between Kanpur and Allahabad,b
Where in Uttar Pradesh is the headquarters of the North Central Railway situated?,Lucknow,Varanasi,Gorakhpur,Prayagraj,d
The headquarters of the North Eastern Railway is located in which city in Uttar Pradesh?,Prayagraj,Lucknow,Gorakhpur,Varanasi,c
The longest railway yard in Uttar Pradesh is located at which junction?,Lucknow Junction,Kanpur Central,Prayagraj Junction,Pandit Deendayal Upadhyay Junction (Mughalsarai),d
What is Uttar Pradesh's rank in India concerning the total length of railway routes?,Second place,Third place,Fourth place,First place,d
The only Railway Training College in Uttar Pradesh is located in which city?,Lucknow,Prayagraj,Chandausi (Sambhal),Raebareli,c
When and from where did the country's first indigenous semi-high speed train Vande Bharat Express operate?,"From January 26, 2018 (from Lucknow to Delhi)","From February 15, 2019 (from Varanasi to Delhi)","From March 1, 2020 (from Prayagraj to Delhi)","From December 25, 2017 (from Kanpur to Delhi)",b
The largest electric locomotive shed of Asia and India is situated at which location?,Lucknow,Kanpur,Prayagraj,Pt. Deendayal Upadhyay Junction,d
In which city is the headquarters of the Central Railway Electrification Organisation located?,Lucknow,Kanpur,Prayagraj,Varanasi,c
Where is the Railway Museum situated in the state of Uttar Pradesh?,Lucknow,Prayagraj,Gorakhpur,Varanasi,c
The headquarters of the Railway Safety Commission is located in which city?,Prayagraj,Varanasi,Kanpur,Lucknow,d
The Rail Wheel Factory in Uttar Pradesh is located in which city?,Lucknow,Kanpur,Prayagraj,Raebareli,d
Which railway zone has experienced the most significant expansion within the state of Uttar Pradesh?,Eastern Railway,Southern Railway,Western Railway,Northern Railway,d
The longest railway platform in Uttar Pradesh is located at which railway station?,Lucknow Railway Station,Kanpur Central,Prayagraj Junction,Gorakhpur Railway Station,d
"Currently, how many international airports are operational or under construction in Uttar Pradesh?",3,4,5,6,c
"Which expressway is noted for having a runway designed for fighter jets, as mentioned in the text?",Ganga Expressway,Yamuna Expressway,Agra - Lucknow Express - Vepar,Purvanchal Expressway,c
The first train of Uttar Pradesh ran between which of the following locations and in what year?,1860 between Lucknow and Kanpur,1859 between Prayagraj and Kanpur,1857 between Varanasi and Allahabad,1858 between Agra and Mathura,b
Where is the headquarters of the North Central Railway situated in Uttar Pradesh?,Gorakhpur,Lucknow,Prayagraj,Varanasi,c
In which city of Uttar Pradesh is the headquarters of the North Eastern Railway located?,Lucknow,Prayagraj,Gorakhpur,Varanasi,c
What position does Uttar Pradesh hold in the country concerning the length of railway routes?,Second place,Third place,First place,Fourth place,c
"When did the country's first indigenous semi-high speed train, Vande Bharat Express, commence its operation, and from which route?","February 15, 2019 (from Varanasi to Delhi )","March 10, 2020 (from Lucknow to Delhi)","January 20, 2018 (from Prayagraj to Delhi)","April 5, 2021 (from Kanpur to Delhi)",a
Where is the largest electric locomotive shed of Asia and India located?,Lucknow,Kanpur,Pt . Deendayal Upadhyay Junction,Prayagraj,c
Chaudhary Charan Singh International Airport is located in which of the following cities?,Prayagraj,Amausi ( Lucknow ),Varanasi,Kanpur,b
Which expressway in India is the first to offer night landing facilities for fighter planes?,Agra-Lucknow Expressway,Yamuna Expressway,Ganga Expressway,Purvanchal Expressway,c
"In Uttar Pradesh, the longest railway yard is located at which junction?",Lucknow Junction,Kanpur Central,Pt. Deendayal Upadhyay Junction (Mughalsarai),Prayagraj Junction,c
The country's third rail coach factory in Uttar Pradesh is located in:,Kanpur,Lucknow,Raebareli (Lalganj),Varanasi,c
Where is the only Railway Training College in Uttar Pradesh located?,Lucknow,Kanpur,Chandausi (Sambhal),Prayagraj,c
Lal Bahadur Shastri International Airport is located in which of the following cities?,Ayodhya,Prayagraj,Kanpur,Varanasi,d
Where is the Civil Aviation Training Centre situated?,Agra,Fursatganj,Bamrauli,Kanpur,c
The first air mail service in India started in 1911 between which of the following locations?,Delhi and Mumbai,Lucknow and Kanpur,Prayagraj and Naini,Agra and Allahabad,c
Rajiv Gandhi National Aviation University is located in which city?,Agra,Kanpur,Amethi,Lucknow,c
Which of the following cities is NOT included among the six cities in Uttar Pradesh with operational metro projects?,Ghaziabad,Agra,Meerut,Kanpur,c
The junction of the Eastern Corridor and the Western Corridor will be found in which city?,Prayagraj,Noida,Dadri,Kanpur,c
What is the length of National Waterway - 1?,1520 Kms,1620 Kms,1720 Kms,1820 Kms,b
National Waterway 110 connects which of the following cities?,Lucknow to Varanasi,New Delhi to Prayagraj,Agra to Kanpur,Ghaziabad to Noida,b
How many tourist circuits have been developed by the Uttar Pradesh government?,8,10,12,14,c
Which of the following places is NOT included in the Buddhist Circuit in Uttar Pradesh?,Sarnath,Ayodhya,Kushinagar,Kapilvastu,b
"Match the following airports with their locations:

Column I
(A) Maharishi Valmiki International Airport
(B) Jewar International Airport

Column II
(1) Noida, Gautam Buddha Nagar
(2) Ayodhya

Choose the correct sequence:","A-1, B-2","A-2, B-1","A-1, B-1","A-2, B-2",b
"In which year did India's first air mail service commence, and between which cities did it operate?","1921, Delhi to Mumbai","1901, Kolkata to Delhi","1911, Prayagraj to Naini","1931, Lucknow to Kanpur",c
On which river is National Waterway 110 located?,Ganga River,Yamuna River,Gomti River,Saryu River,b
Identify the INCORRECT statement regarding airports in Uttar Pradesh:,Lal Bahadur Shastri International Airport is in Varanasi.,Maharishi Valmiki International Airport is in Ayodhya.,Jewar International Airport is the largest in North India.,Kanpur Airport is an Indian Air Force airport.,d
Where is the National Parachute Training College located?,Prayagraj,Kanpur,Agra,Lucknow,c
In which city is the flying laboratory (flying school) located?,IIT Delhi,IIT Varanasi,IIT Lucknow,IIT Kanpur,d
"Apart from Bakshi Ka Talab (Lucknow), which other city has an Indian Air Force airport?",Prayagraj,Kanpur,Jhansi,Agra,c
How many cities in Uttar Pradesh currently have operational metro projects?,4,5,7,6,d
Which of the following is the longest inland waterway of the country?,National Waterway - 2,National Waterway - 110,National Waterway - 1,National Waterway - 4,c
Where is Indira Gandhi Rashtriya Uran Academy located?,Kanpur,Agra,Fursatganj (Amethi),Lucknow,c
The flying laboratory (flying school) is located in which institution?,IIT Delhi,IIT Mumbai,IIT Kanpur,IIT Chennai,c
"Besides Bakshi Ka Talab (Lucknow), which other city in Uttar Pradesh houses an Indian Air Force airport?",Agra,Kanpur,Jhansi,Prayagraj,c
"National Waterway - 1 connects which two places, and what is its length?",Delhi to Patna (1200 Kms),Prayagraj to Haldia (1620 Kms),Varanasi to Kolkata (1400 Kms),Kanpur to Patna (1000 Kms),b
National Waterway 110 is situated on which river and connects which cities?,"Ganga, Varanasi to Patna","Yamuna, New Delhi to Prayagraj","Gomti, Lucknow to Jaunpur","Saryu, Ayodhya to Gorakhpur",b
"For the convenience of tourists, how many tourist circuits have been developed by the Uttar Pradesh government?",8,10,12,14,c
Which of the following places are NOT included in the Buddhist Circuit of Uttar Pradesh?,Kapilvastu,Sarnath,Ayodhya,Kushinagar,c
Which of the following is NOT a main district of the Bundelkhand circuit?,Jhansi,Chitrakoot,Kanpur,Mahoba,c
Which city of Uttar Pradesh is a part of India's Golden Triangle of tourism?,Varanasi,Lucknow,Agra,Prayagraj,c
Where is the vehicle fee or freight village planned to be constructed in Uttar Pradesh?,Lucknow,Prayagraj,Kanpur,Varanasi,d
What is the name of the first luxury cruise service on the Saryu River in Ayodhya?,Ganga Cruise Tour,Ramayana Cruise Tour,Saryu Cruise,Ayodhya Luxury Cruise,b
What is the name of the low-cost AC bus service initiated by the Uttar Pradesh government?,Shatabdi Bus Service,Rajdhani Bus Service,Janrath Bus Service,Ordinary Bus Service,c
Where is the Motilal Nehru Children's Museum situated?,Prayagraj,Varanasi,Lucknow,Agra,c
In which year was the Children's Museum established in Lucknow?,1967,1947,1957,1977,c
Where is the first traffic park of Uttar Pradesh proposed to be built?,Lucknow,Kanpur,Prayagraj,Varanasi,c
Which river flows beside the city of Lucknow?,Ganga,Yamuna,Gomti,Saryu,c
In which year did Nawab Asaf-ud-Daulah shift the capital of Awadh from Faizabad to Lucknow?,1757,1765,1775,1780,c
"Match the following nicknames of Lucknow with their meaning:

I. City of Nawabs    A. Known for etiquette and culture
II. City of Tehzeeb  B. Known for gardens
III. City of Gardens  C. Ruled by Nawabs

Choose the correct combination:","I-A, II-B, III-C","I-C, II-A, III-B","I-B, II-C, III-A","I-C, II-B, III-A",b
Which of the following statements is INCORRECT regarding Lucknow?,It is known as the City of Nawabs.,It is situated on the banks of the Gomti River.,It is also referred to as the Golden City of the East.,It is situated on the banks of the Ganga River,d
In what year did Mughal Emperor Akbar designate Awadh as an administrative province?,1570,1580,1590,1600,b
Which city of Uttar Pradesh is part of India's Golden Triangle of tourism?,Varanasi,Agra,Lucknow,Prayagraj,b
What is the name of the luxury cruise service on the Saryu River in Ayodhya?,Ganga Cruise Tour,Saryu Cruise Tour,Ramayana Cruise Tour,Ayodhya Cruise Tour,c
What is the name of the low cost AC bus service started by the Uttar Pradesh government?,Rajdhani Bus Service,Shatabdi Bus Service,Janrath Bus Service,UP Roadways AC,c
Where is Motilal Nehru Children's Museum located?,Prayagraj,Varanasi,Lucknow,Agra,c
In which year was the Children's Museum in Lucknow established?,1947,1952,1957,1962,c
Where will the first traffic park of Uttar Pradesh be built?,Lucknow,Kanpur,Prayagraj,Varanasi,c
What is the capital and largest city of Uttar Pradesh?,Prayagraj,Varanasi,Kanpur,Lucknow,d
