Question,Option A,Option B,Option C,Option D,Correct Answer
Which of the following historical figures was a follower of Buddhism?,Chandragupta Maurya,Ashoka,Kanishka,Harshavardhana,b
The 'Jataka tales' are primarily related to the life and teachings of:,Rishabhadeva,Parshvanatha,Vardhamana Mahavira,Gautama Buddha,d
Which place was ruled by the Shakya dynasty?,Pataliputra,Ayodhya,Kapilavastu,Shravasti,c
Which of the following religions does NOT believe in the concept of 'world-destroying deluge'?,Hinduism,Buddhism,Jainism,Sikhism,c
The holy books of the Jains are called:,Tripitaka,Jataka Tales,Agama Siddhanta,Vedas,c
At which place did Lord Mahavira attain Moksha?,Vallabhi,Ayodhya,Pataliputra,Pawapuri,d
The religion that had 24 Tirthankaras was:,Buddhism,Hinduism,Jainism,Sikhism,c
'Paryushana Parva' for self-purification is celebrated by which community?,Buddhist,Hindu,Jain,Sikh,c
Who was the first Tirthankara of Jainism?,Vardhamana Mahavira,Parshvanatha,Rishabhadeva,Neminatha,c
Santhara is a religious rite of which community?,Buddhist,Hindu,Jain,Sikh,c
Which holy city is recognized as the birthplace of the first and fourth Jain Tirthankaras?,Vallabhi,Pabhosa,Shravasti,Ayodhya,d
"According to Jain philosophy, what does the word 'Jina' mean?",Teacher,Liberator,Victor,Wanderer,c
The teachings of Mahavira are currently present at:,"Shravasti, Uttar Pradesh","Ayodhya, Uttar Pradesh","Vallabhi, Gujarat","Pataliputra, Bihar",c
"Match the following Jain Tirthankaras with their birthplaces:

Column I (Tirthankara)         Column II (Birthplace)
A. Sambhavanatha             1. Kakandi
B. Suvidhinatha               2. Ayodhya
C. Rishabhanatha              3. Shravasti
D. Padmaprabhu                4. Pabhosa

","A-3, B-1, C-2, D-4","A-1, B-2, C-3, D-4","A-2, B-3, C-4, D-1","A-4, B-3, C-2, D-1",a
'Tripitaka' is related to which religion?,Jainism,Hinduism,Buddhism,Sikhism,c
Who among the following was a follower of Buddhism?,Chandragupta Maurya,Ashoka,Kanishka,Harshavardhana,b
Who propagated Buddhism abroad?,Chandragupta Maurya,Ashoka,Kanishka,Harshavardhana,b
'Jataka tales' are related to:,Rishabhadeva,Vardhamana Mahavira,Gautama Buddha,Parshvanatha,c
The third Buddhist council was held in:,Vallabhi,Ayodhya,Pataliputra,Pawapuri,c
The place ruled by the Shakya dynasty rulers was:,Pataliputra,Kapilavastu,Shravasti,Kushinagar,b
What are the holy books of the Jains called?,Tripitaka,Vedas,Agama Siddhanta,Sutras,c
Lord Mahavira was born in which present-day state?,Uttar Pradesh,Madhya Pradesh,Bihar,Gujarat,c
"Match the following Tirthankaras with their respective birthplaces:

Column I
(A) Sambhavanatha
(B) Suvidhinatha
(C) Rishabhanatha
(D) Padmaprabhu

Column II
(1) Kakandi
(2) Shravasti
(3) Pabhosa
(4) Ayodhya

Choose the correct sequence:","A-2, B-1, C-4, D-3","A-1, B-2, C-3, D-4","A-4, B-3, C-2, D-1","A-3, B-4, C-1, D-2",a
Which ruler propagated Buddhism abroad?,Kanishka,Ashoka,Harshavardhana,Chandragupta Maurya,b
'Jataka tales' are related to which figure?,Mahavira,Parshvanatha,Rishabhadeva,Gautama Buddha,d
The third Buddhist council was held in which city?,Vaishali,Rajagriha,Pataliputra,Kushinagar,c
At which location did Gautama Buddha deliver his inaugural sermon?,Kushinagar,Bodh Gaya,Sarnath,Rajgir,c
The first Buddhist council convened at which of the following locations?,Vaishali,Kushinagar,Sarnath,Rajgir,d
In which city is a 200-foot-tall bronze statue of Lord Buddha planned to be installed?,Sarnath,Bodh Gaya,Rajgir,Kushinagar,d
Where did Buddha attain Mahaparinirvana?,Bodh Gaya,Sarnath,Vaishali,Kushinagar,d
Which monument is associated with Gautama Buddha's propagation of his divine knowledge?,Simhachaturmukha pillar,Sarnath pillar,Mahabodhi Temple Complex,Vaishali Stupa,c
"According to Buddhist belief, where did Gautama Buddha attain Parinirvana after his death?",Bodh Gaya,Sarnath,Rajgir,Kushinagar,d
Which of the following is NOT a Tipitaka?,Sutta Pitaka,Vinaya Pitaka,Abhidhamma Pitaka,Upasaka Pitaka,d
What title was Gautama known by after attaining knowledge?,Siddhartha,Shakya,Nagarjuna,Buddha,d
What is the significance of Bodh Gaya as a Buddhist pilgrimage center?,Buddha delivered his last sermon here.,Buddha was born here.,Gautama Buddha attained knowledge here.,The first Buddhist Council was held here.,c
"In which present-day state is Sarnath, the location of Buddha's first sermon, situated?",Bihar,Madhya Pradesh,Uttar Pradesh,West Bengal,c
Which of the following figures is identified as a Buddhist philosopher?,Kalasoka,Siddhartha,Nagarjuna,Shakya,c
Buddha's first sermon to his five disciples at Sarnath is referred to as:,Mahaparinirvana,Tripitaka,Dharmachakrapravartana,Parinirvana,c
The second Buddhist council in Vaishali was conducted during the reign of:,Ashoka,Kanishka,Kalasoka,Harshavardhana,c
Therigatha is part of which collection of verses composed by nuns?,Vinaya Pitaka,Abhidhamma Pitaka,Sutta Pitaka,Upasaka Pitaka,c
Which of the three Pitakas is specifically related to philosophical matters?,Vinaya Pitaka,Sutta Pitaka,Abhidhamma Pitaka,Upasaka Pitaka,c
Where did Gautama (Siddhartha) meditate for six years before going to Bodh Gaya?,Sarnath,Rajgir,Kushinagar,Pragbodhi,d
Gautama Buddha belonged to which Gana?,Maurya,Gupta,Shakya,Kushan,c
In which city did Gautama Buddha attain knowledge?,Sarnath,Rajgir,Kushinagar,Bodh Gaya,d
Which of the following is a sacred text associated with Buddhism?,Ramayana,Mahabharata,Tripitaka,Bhagavad Gita,c
Hinayana and Mahayana are sects of which religion?,Jainism,Hinduism,Buddhism,Sikhism,c
The Simhachaturmukha pillar is located at:,Vaishali,Kushinagar,Bodh Gaya,Sarnath,d
The concept of Bodhisattva is related to which branch of Buddhism?,Theravada Buddhism,Hinayana Buddhism,Mahayana Buddhism,Vajrayana Buddhism,c
The first Buddhist council was convened at which of the following locations?,Kushinagar,Bodh Gaya,Sarnath,Rajgir,d
Where is the planned installation site for a 200-foot-tall bronze statue of Lord Buddha?,Sarnath,Vaishali,Kushinagar,Bodh Gaya,c
In which city did Buddha attain Mahaparinirvana?,Bodh Gaya,Rajgir,Sarnath,Kushinagar,d
From which monument did Gautama Buddha propagate his divine knowledge of Buddhism?,Simhachaturmukha pillar,Mahabodhi Temple Complex,Dhamma-Chakra-Pravartana Mudra,Sarnath pillar,b
"According to Buddhist belief, Gautama Buddha attained Parinirvana in which location after his death?",Bodh Gaya,Vaishali,Kushinagar,Sarnath,c
"After attaining knowledge, Gautama was known as:",Shakya,Nagarjuna,Buddha,Kalasoka,c
The first sermon of Lord Buddha after attaining knowledge was given in:,Kushinagar,Bodh Gaya,Sarnath,Rajgir,c
What is the significance of Sarnath for Buddhists?,Buddha attained Mahaparinirvana here,Buddha attained knowledge here,Buddha gave his first sermon here,The second Buddhist council was held here,c
Who among the following was a Buddhist philosopher?,Kalasoka,Shakya,Nagarjuna,Buddha,c
Buddha's first sermon to his five disciples at Sarnath is called:,Mahaparinirvana,Tripitaka,Parinirvana,Dharmachakrapravartana,d
The second Buddhist council in Vaishali was conducted by:,Nagarjuna,Buddha,Kalasoka,Shakya,c
Therigatha is a part of which Pitaka?,Vinaya Pitaka,Abhidhamma Pitaka,Sutta Pitaka,Upasaka Pitaka,c
Which Pitaka relates to philosophical matters?,Sutta Pitaka,Vinaya Pitaka,Abhidhamma Pitaka,Upasaka Pitaka,c
"Before going to Bodh Gaya for final enlightenment, Gautama meditated for six years at:",Sarnath,Rajgir,Pragbodhi,Vaishali,c
Which of the following is a sacred text related to Buddhism?,Upasaka Pitaka,Therigatha,Tripitaka,Pragbodhi,c
The concept of Bodhisattva is related to:,Hinayana Buddhism,Therigatha,Mahayana Buddhism,Tripitaka,c
A 200-foot-tall bronze statue of Lord Buddha is to be installed in which city?,Sarnath,Rajgir,Bodh Gaya,Kushinagar,d
What title did Gautama acquire after attaining knowledge?,Nagarjuna,Therigatha,Buddha,Kalasoka,c
Why is Bodh Gaya a significant Buddhist pilgrimage center?,Buddha delivered his first sermon here.,Buddha attained Mahaparinirvana here.,Buddha attained knowledge here.,The second Buddhist council was held here.,c
Sarnath's importance for Buddhists primarily stems from which event?,Buddha's birth.,Buddha's Mahaparinirvana.,Buddha's attainment of knowledge.,Buddha's first sermon.,d
Which individual is identified as a Buddhist philosopher in the provided text?,Kalasoka,Nagarjuna,Upasaka,Therigatha,b
What is the term for Buddha's first sermon to his five disciples at Sarnath?,Mahaparinirvana,Tripitaka,Dharmachakrapravartana,Parinirvana,c
Who conducted the second Buddhist council in Vaishali?,Nagarjuna,Buddha,Kalasoka,Upasaka,c
Therigatha is part of which Pitaka?,Vinaya Pitaka,Abhidhamma Pitaka,Sutta Pitaka,Upasaka Pitaka,c
Which Pitaka is specifically related to philosophical matters?,Sutta Pitaka,Vinaya Pitaka,Upasaka Pitaka,Abhidhamma Pitaka,d
To which Gana did Gautama Buddha belong?,Malla,Maurya,Shakya,Lichchavi,c
Where is the Simhachaturmukha pillar located?,Kushinagar,Bodh Gaya,Sarnath,Rajgir,c
The first Buddhist council took place at which of the following locations?,Vaishali,Kushinagar,Rajgir,Sarnath,c
What name did Gautama acquire after attaining knowledge?,Siddhartha,Mahavira,Buddha,Nagarjuna,c
Where did Lord Buddha give his first sermon after attaining knowledge?,Kushinagar,Bodh Gaya,Sarnath,Vaishali,c
What is the name given to Buddha's first sermon to his five disciples at Sarnath?,Mahaparinirvana,Tripitaka,Dharmachakrapravartana,Upasaka Pitaka,c
Therigatha is a part of which Buddhist scripture?,Vinaya Pitaka,Abhidhamma Pitaka,Sutta Pitaka,None of the above,c
Which Pitaka is related to philosophical matters?,Vinaya Pitaka,Sutta Pitaka,Abhidhamma Pitaka,Upasaka Pitaka,c
"Before attaining enlightenment in Bodh Gaya, where did Gautama meditate for six years?",Sarnath,Kushinagar,Rajgir,Pragbodhi,d
To which religion do the Hinayana and Mahayana sects belong?,Jainism,Hinduism,Buddhism,Sikhism,c
The concept of Bodhisattva is related to which school of Buddhism?,Theravada Buddhism,Hinayana Buddhism,Mahayana Buddhism,Vajrayana Buddhism,c
The Vinaya and Sutta Pitakas are compilations of the teachings of whom?,Mahavira,Gautama Buddha,Parshvanatha,Rishabhanatha,b
"What is the 'Adittapariyaya Sutta' known as, among the teachings of Gautama Buddha?",The Eightfold Path,The Fire Sermon,The First Sermon,The Great Renunciation,b
Jataka tales are primarily related to which religion?,Jainism,Hinduism,Buddhism,Sikhism,c
Who is the author of the epic poem 'Buddhacharita'?,Kalidasa,Tulsidas,Ashvaghosha,Banabhatta,c
Where was Gautama Buddha born?,Bodh Gaya,Kushinagar,Sarnath,Lumbini,d
Which Buddhist text outlines the rules for monks?,Sutta Pitaka,Abhidhamma Pitaka,Vinaya Pitaka,Jataka Tales,c
What was the primary purpose of building Stupas?,Residential dwellings for monks,To hold sacred relics,Places for public gatherings,Military defense structures,b
Under which type of tree did Queen Mayadevi give birth to Gautama Buddha?,Banyan tree,Peepal tree,Neem tree,Sal tree,d
The foundation of Buddhism is based on how many great truths and the eightfold path?,"Two, six","Three, seven","Four, eight","Five, nine",c
The Tripitaka is the earliest collection of the teachings of which religion?,Hinduism,Jainism,Buddhism,Sikhism,c
Where did Gautama Buddha attain enlightenment?,Sarnath,Lumbini,Bodh Gaya,Kushinagar,c
In which Indian state is Bodh Gaya located?,Uttar Pradesh,Madhya Pradesh,Bihar,West Bengal,c
Which language did Gautama Buddha primarily use in his sermons?,Sanskrit,Prakrit,Pali,Magadhi,c
The Jataka tales primarily describe what?,Teachings of Mahavira,Political events of the Mauryan Empire,Birth and previous lives of the Buddha,Stories of ancient Indian kings,c
In which century B.C. was religious unrest observed in India with the rise of Jainism and Buddhism?,Fourth,Fifth,Sixth,Seventh,c
What was the name of Gautama Buddha's mother?,Yashodhara,Mahapajapati Gotami,Maya Devi,Ambapali,c
"Which architectural style mainly consists of Chaityas, Viharas, Stupas, and Pillars?",Hindu,Jain,Buddhist,Mauryan,c
In which country is the Buddhist pilgrimage site 'Temple of the Tooth' located?,India,Nepal,Sri Lanka,Thailand,c
Where is the Borobudur Buddhist temple located?,Cambodia,Indonesia,Malaysia,Vietnam,b
The paintings of the Ajanta caves are proof of the golden age of which religion in India?,Jainism,Hinduism,Buddhism,Ajivika,c
What do the paintings of the Ajanta caves primarily depict?,Scenes from the Ramayana,Events from the Mahabharata,Jataka tales,Life of the Mauryan emperors,c
In which present-day state did Buddha die?,Bihar,Uttar Pradesh,Madhya Pradesh,Nepal,b
What is the event of Buddha's life known as 'Mahabhinishkramana'?,The First Sermon,The Great Renunciation,The Enlightenment,The Death of Buddha,b
The teachings of Buddha are mainly related to:,Political strategies and warfare,Economic policies and trade,Purity and sanctity of conduct,Social hierarchies and caste systems,c
Which event of Buddha's life is depicted by 'the wheel with a deer' in Indian art?,His birth,His enlightenment,His first sermon,His death,c
In which city did Buddha give the most sermons?,Bodh Gaya,Sarnath,Shravasti,Vaishali,c
Where was the entry of women as nuns in the Buddhist Sangha permitted by Buddha?,Sarnath,Shravasti,Kushinagar,Vaishali,d
Which of the following is known as the fire sermon among the teachings of Gautama Buddha?,Dhammacakkappavattana Sutta,Anattalakkhana Sutta,Adittapariyaya Sutta,Mangala Sutta,c
The epic poem 'Buddhacharita' was authored by whom?,Nagarjuna,Vasubandhu,Ashvaghosha,Asanga,c
Where did Gautama Buddha attain knowledge?,Sarnath,Kushinagar,Lumbini,Bodh Gaya,d
Which Buddhist text contains the rules for monks?,Sutta Pitaka,Abhidhamma Pitaka,Vinaya Pitaka,Jataka Tales,c
The foundation of Buddhism is based on the great truths and the eightfold path. How many great truths are there?,Six,Three,Five,Four,d
To which religion is the Tripitaka holy scripture related?,Jainism,Hinduism,Buddhism,Ajivika,c
Which language did Gautama Buddha use in his sermons?,Sanskrit,Prakrit,Pali,Magadhi,c
"In Jataka tales, whose birth and previous lives are described?",Mahavira,The Buddha,Krishna,Rama,b
In which century B.C. was religious unrest seen in India with the rise of Jainism and Buddhism?,Fourth,Fifth,Seventh,Sixth,d
What is the name of Gautama Buddha's mother?,Yashodhara,Mahapajapati Gotami,Maya Devi,Amrapali,c
The 'Temple of the Tooth' Buddhist pilgrimage site is located in which country?,India,Nepal,Sri Lanka,Thailand,c
In which country is the Borobudur Buddhist temple located?,Cambodia,Vietnam,Indonesia,Malaysia,c
The paintings of the Ajanta caves depict which of the following?,Panchatantra tales,Ramayana,Mahabharata,Jataka tales,d
In which place did Buddha die?,Bodh Gaya,Sarnath,Kushinagar in Uttar Pradesh,Lumbini,c
Which event of Buddha's life is known as 'Mahabhinishkramana'?,The attainment of Nirvana,The Great Renunciation,The first sermon,The birth,b
The teachings of Buddha are primarily related to which of the following?,Material prosperity,Political power,Purity and sanctity of conduct,Military strategy,c
In which place did Buddha give the most sermons?,Rajgir,Vaishali,Sarnath,Shravasti,d
In which place was the entry of women as nuns in the Buddhist Sangha permitted by Buddha?,Sarnath,Shravasti,Vaishali,Rajgir,c
The Vinaya and Sutta Pitakas are compilations of the teachings of which religious figure?,Mahavira,Gautama Buddha,Parshvanatha,Rishabhanatha,b
The 'fire sermon' among the teachings of Gautama Buddha is known as:,Dhammacakkappavattana Sutta,Mahaparinibbana Sutta,Adittapariyaya Sutta,Anapanasati Sutta,c
To which religion are the Jataka tales related?,Jainism,Hinduism,Buddhism,Ajivika,c
Who wrote the epic poem 'Buddhacharita'?,Nagarjuna,Asanga,Vasubandhu,Ashvaghosha,d
What was the main purpose of building Stupas?,To serve as residences for monks,To hold sacred relics,To conduct religious discourses,To mark the boundaries of monasteries,b
The Tripitaka holy scripture is related to:,Jainism,Hinduism,Buddhism,Zoroastrianism,c
Which language did Gautama Buddha use in his sermons to reach the common people?,Sanskrit,Pali,Prakrit,Magadhi,b
What do the Jataka tales primarily describe?,The life of Mahavira,The birth and previous lives of The Buddha,The teachings of the Vedas,The history of the Maurya dynasty,b
"Religious unrest in India, marked by the rise of Jainism and Buddhism, was observed in which century B.C.?",Fourth,Fifth,Sixth,Seventh,c
