Question,Option A,Option B,Option C,Option D,Correct Answer
What is the term for the distance between two nearest particles of a medium vibrating in the same phase?,Frequency,Amplitude,Wavelength,Velocity,c
Which of the following substances is identified as sonorous?,Aluminum,Iron,Copper,Silver,b
The FM broadcast band operates within which frequency range?,UHF range,VHF range,SHF range,EHF range,b
In which medium does sound travel fastest?,Water,Air,Iron,Vacuum,c
Sound exceeding which decibel level is considered 'Noise'?,60 Decibels,70 Decibels,90 Decibels,80 Decibels,d
What unit is used to measure Supersonic Speed?,Hertz,Decibel,Mach,Pascal,c
"Among the given options, which color possesses the longest wavelength?",Blue,Green,Violet,Orange,d
Sound exceeding which decibel level is typically classified as 'Noise'?,60 Decibels,70 Decibels,90 Decibels,80 Decibels,d
Which sound frequency falls within the audible range for humans?,100 Hz,10 Hz,100000 Hz,1 Hz,a
The unit for measuring supersonic speed is:,Hertz,Decibel,Mach,Watt,c
Which frequency of sound is audible to humans?,100 Hz,100000 Hz,10000 Hz,1000 Hz,a
What characteristic of a sound wave primarily determines its pitch?,Amplitude,Wavelength,Frequency,Velocity,c
"To distinctly hear an echo, what approximate minimum distance should be maintained between the sound source and the reflecting surface?",7 meters,10 meters,17 meters,25 meters,c
What is the approximate decibel level expected during a conversation between two individuals?,10 dB,30 dB,60 dB,90 dB,b
What medium is incapable of transmitting sound waves?,Water,Steel,Air,Vacuum,d
What unit is employed for measuring sound?,Hertz,Watt,Decibel,Ohm,c
In which of the following mediums does sound typically achieve its maximum speed?,Air,Water,Ice,Vacuum,c
At what frequency is the human ear most receptive?,10 Hertz,500 Hertz,1000 Hertz,5000 Hertz,c
What is the persistence of hearing?,1/5 second,1/10 second,1/15 second,1/16 second,b
What is the persistence of vision?,1/5 second,1/10 second,1/15 second,1/16 second,d
How fast do supersonic planes fly?,At the speed of light,Slower than the speed of sound,At the speed of sound,Faster than the speed of sound,d
Which statement is NOT correct regarding sound?,Pitch depends on frequency,Decibel is a unit for measuring sound,Sound travels fastest in a vacuum,Minimum distance to hear an echo is approximately 17 meters,c
What is the approximate decibel level of a typical conversation between two people?,10 dB,20 dB,30 dB,40 dB,c
At approximately what frequency is the human ear most sensitive?,10 Hertz,100 Hertz,1000 Hertz,10000 Hertz,c
The 'Pitch' of a sound depends on its?,Amplitude,Frequency,Wavelength,Velocity,b
"To perceive an echo, what approximate minimum distance is required between the sound source and the reflecting surface?",7 meters,10 meters,17 meters,25 meters,c
On what characteristic does the 'Pitch' of a sound primarily depend?,Amplitude,Intensity,Frequency,Wavelength,c
The minimum distance between a sound source and a reflecting surface to hear an echo should be approximately how many meters?,34 meters,8.5 meters,17 meters,25.5 meters,c
The unit for measuring sound is called?,Hertz,Watt,Decibel,Meter,c
Supersonic planes fly at a speed?,Equal to the speed of light,Less than the speed of sound,Equal to the speed of sound,Greater than the speed of sound,d
"An important characteristic of sound, 'Pitch', depends on?",Amplitude,Wavelength,Frequency,Velocity,c
"What are the small divisible sound units of sounds, each having an identity, called?",Morpheme,Grapheme,Phoneme,Lexeme,c
In which of the following mediums is the velocity of sound maximum?,Water,Air,Steel,Vacuum,c
Which type of waves is predominantly utilized for telecommunication purposes?,Infrared waves,Radio waves,Microwaves,Sound waves,c
What technology is employed to transmit audio signals in television broadcasts?,Amplitude Modulation,Frequency Modulation,Phase Modulation,Pulse Modulation,b
Which of the following is NOT a method by which a thermos flask prevents heat loss or gain?,Convection,Radiation,Conduction,Evaporation,d
"Sounds with a frequency of more than 20,000 Hertz are classified as:",Infrasonic,Audible,Ultrasonic,Supersonic,c
What type of waves are utilized in SONAR technology?,Infrared waves,Radio waves,Ultrasonic waves,Seismic waves,c
The change in the sound of a train whistle as it approaches and moves away from an observer is an example of which phenomenon?,Refraction,Interference,Doppler Effect,Resonance,c
The statement 'Sound travels like transverse waves' is:,Correct,Incorrect,Sometimes correct,Irrelevant,b
What type of waves do bats emit to navigate and hunt in the dark?,Radio waves,Infrared waves,Ultrasonic waves,Seismic waves,c
Which type of waves is utilized in CT Scans?,Radio waves,Infrared waves,X-rays,Microwaves,c
What is the phenomenon of hearing sound for a short duration even after the sound source has stopped in a hall called?,Echo,Resonance,Reverberation,Diffraction,c
What technology primarily uses radio waves to detect the presence and position of objects?,SONAR,RADAR,LASER,MASER,b
"Match the following uses with the type of wave:

Column I (Use)         Column II (Wave)
A. Destroy insects    1. Ultrasonic wave
B. Doing CT Scan         2. X-rays

Choose the correct sequence:","A-1, B-2","A-2, B-1","A-1, B-1","A-2, B-2",a
"What are the small, divisible sound units, each with an identity, referred to as?",Allophones,Morphemes,Phonemes,Graphemes,c
What type of waves are predominantly used for telecommunication purposes?,Infrared waves,Radio waves,Microwaves,Ultraviolet waves,c
A remote control unit typically uses which of the following waves to operate a TV set?,X-rays,Gamma rays,Ultraviolet rays,Infrared and Radio waves,d
Sound is considered a harmful pollutant if it exceeds what decibel level?,50 dB,60 dB,70 dB,80 dB,d
Ultrasonic sounds are characterized by frequencies that are:,Less than 20 Hertz,"Between 20 and 20,000 Hertz","More than 20,000 Hertz",Equal to 20 Hertz,c
"The phenomenon where the sound of an approaching train's whistle increases, and decreases as it moves away, is an example of:",Refraction,Interference,Diffraction,Doppler Effect,d
Which type of waves best describes how sound travels?,Transverse waves,Electromagnetic waves,Longitudinal waves,Light waves,c
Which of the following waves is used in CT scans?,Microwaves,Infrared waves,X-rays,Radio waves,c
The persistence of sound in a hall even after the sound source has stopped is known as:,Reflection,Refraction,Reverberation,Resonance,c
A thermos flask prevents heat loss or gain through which methods?,Conduction only,Convection only,Radiation only,"Conduction, Convection, and Radiation",d
Sounds with a frequency greater than what value are classified as ultrasonic?,20 Hertz,"2,000 Hertz","200,000 Hertz","20,000 Hertz",d
Which type of waves is used in SONAR?,Infrared waves,Radio waves,Ultrasonic waves,Microwaves,c
The Doppler Effect is best described as:,The reflection of sound waves,The bending of light around objects,The change in frequency of a wave in relation to an observer who is moving relative to the wave source,The absorption of sound waves by a medium,c
Sound travels as which type of wave?,Transverse waves,Electromagnetic waves,Longitudinal waves,Light waves,c
Which type of rays are used in CT scans?,Gamma rays,Beta rays,X-rays,Ultraviolet rays,c
"What is the term for the smallest divisible sound units, each possessing a distinct identity?",Decibel,Phoneme,Hertz,Doppler,b
In which medium is the velocity of sound at its maximum?,Vacuum,Gas,Steel,Liquid,c
Ultrasonic sounds are those with a frequency exceeding:,"2,000 Hertz",200 Hertz,"20,000 Hertz","200,000 Hertz",c
"Which wave can destroy insects, clean clothes, treat diseases and control automatic doors?",Infrared wave,Radio wave,X-ray,Ultrasonic wave,d
In which type of electromagnetic waves is the length shortest?,Radio waves,Infrared waves,γ-rays (Gamma rays),Microwaves,c
What do waves transmit from one place to another?,Mass,Energy,Velocity,Momentum,b
The walls and ceiling of an auditorium are covered with fibrous material to:,Increase sound reflection,Create resonance,Absorb sound and prevent echo,Amplify sound,c
Why can an astronaut not hear his co-traveler on the surface of the moon?,The astronaut's suit blocks sound,Sound travels too slowly on the moon,There is too much interference on the moon,There is no medium for sound to propagate,d
