Question,Option A,Option B,Option C,Option D,Correct Answer
"During the First War of Independence of 1857, Nana Saheb's palace was located at which place?",Baraut,Shivpuri,Bithoor,Meerut,c
Who dismissed the last ruler of the Mughal dynasty from power in 1857?,Lord Canning,Henry Harding,The British,V.D. Savarkar,c
In which year was the Revolt of 1857 finally suppressed by the British?,1862,1858,1859,1857,c
"Who introduced the Enfield rifles that used greased cartridges, a major cause of the 1857 rebellion?",Lord Canning,Bahadur Shah Zafar,Mangal Pandey,Henry Harding,d
Which of the following is another name for the first war of Indian independence?,Sepoy Mutiny,Santhal rebellion,Revolt of 1857,Rangoon Exile,c
Which infantry battalion was involved in the killing of its white officers during the Revolt of 1857?,14th Native Infantry,41st Native Infantry,20th Native Infantry,34th Native Infantry,b
Who led the rebellion at Baraut in 1857?,Tatya Tope,Mangal Pandey,Shahmal,Bahadur Shah Zafar,c
Which of the following individuals helped the British during the Santhal rebellion and the revolt of 1857?,Tatya Tope,Shahmal,Maharaja Mehtab Chand,Mangal Pandey,c
Who was the Governor-General of India during the Sepoy Mutiny?,Henry Harding,Lord Canning,V.D. Savarkar,Maharaja Mehtab Chand,b
"In which city was Queen Victoria's proclamation read out on November 1, 1858?",Meerut,Allahabad,Baraut,Rangoon,b
Who designated Allahabad as the emergency headquarters in 1857?,V.D. Savarkar,Lord Canning,Henry Harding,Maharaja Mehtab Chand,b
"Mangal Pandey, after being tried for leading rebels in 1857, was exiled to which location where he died in 1862?",Allahabad,Meerut,Baraut,Rangoon,d
Who was exiled to Rangoon for leading the rebels of the 1857 rebellion?,Tatya Tope,Bahadur Shah Zafar,Mangal Pandey,Shahmal,c
On which date did the first war of Indian independence begin in Meerut?,"May 1, 1857","May 10, 1857","June 10, 1857","April 10, 1857",b
"Who is considered responsible for introducing the Enfield rifles with greased cartridges, an immediate cause of the 1857 rebellion?",Lord Canning,Lord Dalhousie,Henry Harding,V.D. Savarkar,c
At which place did Shahmal lead the rebellion during the 1857 revolt?,Meerut,Allahabad,Baraut,Rangoon,c
"Which of the following individuals is credited with introducing the Enfield rifles with greased cartridges, a key factor contributing to the 1857 rebellion?",Lord Canning,V.D. Savarkar,Henry Harding,Maharaja Mehtab Chand,c
At which location did Shahmal lead the rebellion in 1857?,Meerut,Allahabad,Baraut,Rangoon,c
In which year did Bahadur Shah Zafar die in Rangoon after being exiled?,1857,1858,1862,1859,c
The Indian Rebellion of 1857 is also known as:,The Santhal rebellion,The Sepoy Mutiny,The Quit India Movement,The Civil Disobedience Movement,b
"Who is credited with introducing the Enfield rifles, which used greased cartridges, a primary cause of the 1857 rebellion?",Lord Canning,Maharaja Mehtab Chand,Henry Harding,V.D. Savarkar,c
"Who read out Queen Victoria's proclamation in Allahabad on November 1, 1858?",Henry Harding,V.D. Savarkar,Lord Canning,Maharaja Mehtab Chand,c
Mangal Pandey is primarily associated with which of the following locations concerning the 1857 revolt?,Delhi,Barrackpore,Lucknow,Kanpur,b
"Prior to the 1857 revolt, what was the ratio of British to Indian army personnel in India?",1 : 3,1 : 4,1 : 5,1 : 6,c
"Which city, captured by rebels in 1857, was later recaptured by the British?",Lucknow,Kanpur,Delhi,Allahabad,c
The largest contingent of soldiers participating in the 1857 struggle originated from which region?,Bihar,Bengal,Awadh,Jhansi,c
Who was the first Indian to document the causes of the 1857 revolt in an Indian language?,Veer Kunwar Singh,Maulvi Liaquat Ali,Tantya Tope,Syed Ahmed Khan,d
Which of the following educational institutions were established in 1857?,"Calcutta, Madras and Bombay Universities",Aligarh Muslim University,Banaras Hindu University,Punjab University,a
The statement that the 1857 revolt was a 'Hindu-Muslim conspiracy' is attributed to whom?,S. N. Sen,James Outram,Syed Ahmed Khan,Maulvi Liaquat Ali,b
"By 1857, which location had served as the residence of the Mughal emperors of India for approximately 200 years?",Agra Fort,Fatehpur Sikri,Red Fort,Lahore Fort,c
Who led the 1857 rebellion against the British in Allahabad (now Prayagraj)?,Nana Saheb,Tantya Tope,Maulvi Liaquat Ali,Bahadur Shah II,c
Who among the following was Nana Saheb's 'Commander-in-Chief'?,Veer Kunwar Singh,Maulvi Liaquat Ali,Tantya Tope,Bahadur Shah II,c
Veer Kunwar Singh led the 1857 revolt in which of the following regions?,Jhansi,Lucknow,Kanpur,Bihar (Jagdishpur),d
"Which city, recaptured by the British, was a key site of the 1857 revolt?",Kanpur,Delhi,Lucknow,Jhansi,b
Which significant event in the field of education occurred in the year 1857?,Establishment of Aligarh Muslim University,"Establishment of Calcutta, Madras, and Bombay Universities",Introduction of the English Education Act,Founding of the Asiatic Society,b
Who among the following gave the statement that 1857 was the result of a Hindu-Muslim Conspiracy?,S.N. Sen,Lord Dalhousie,James Outram,Syed Ahmed Khan,c
"Who made the statement regarding the 1857 revolt: “It was much bigger than a military rebellion, but much less than a first war of independence”?",James Outram,Lord Canning,S. N. Sen,Maulvi Liaquat Ali,c
Who served as Nana Saheb's 'Commander-in-Chief' during the 1857 revolt?,Veer Kunwar Singh,Tantya Tope,Maulvi Liaquat Ali,Bahadur Shah II,b
"Begum Hazrat Mahal, wife of the Nawab of Awadh, led the rebellion in which city?",Kanpur,Delhi,Lucknow,Jhansi,c
Mangal Pandey is associated with the rebellion of which of the following places?,Delhi,Lucknow,Barrackpore,Kanpur,c
"Which city, recaptured by the British, is associated with the 1857 revolt?",Lucknow,Delhi,Kanpur,Jhansi,b
"In what year was there a significant development in the field of education with the establishment of Calcutta, Madras, and Bombay Universities?",1856,1857,1858,1859,b
Which of the following statements about the 1857 revolt is attributed to James Outram?,It was solely a military rebellion.,It was a minor skirmish.,It was a 'Hindu-Muslim conspiracy'.,It was the first war of independence.,c
S. N. Sen described the incident of 1857 as which of the following?,Solely a Sepoy Mutiny,A minor uprising,"Much bigger than a military rebellion, but much less than a first war of independence",The end of Mughal rule,c
Which of the following leaders is associated with leading the 1857 revolt in Bihar (Jagdishpur)?,Nana Saheb,Begum Hazrat Mahal,Maulvi Liaquat Ali,Veer Kunwar Singh,d
"Rani Lakshmi Bai, a prominent figure in the 1857 revolt, had her burial in which city?",Lucknow,Varanasi,Gwalior,Kanpur,c
Mangal Pandey is primarily associated with the rebellion at which location?,Delhi,Kanpur,Barrackpore,Lucknow,c
What was the approximate ratio of British to Indian soldiers in the country before the revolt of 1857?,1 : 10,1 : 2,1 : 5,1 : 3,c
Which significant educational development occurred in 1857?,Establishment of Banaras Hindu University,"Establishment of Calcutta, Madras and Bombay Universities",Introduction of free primary education,Formation of the Indian Education Commission,b
"Who described the incident of 1857 as 'much bigger than a military rebellion, but much less than a first war of independence'?",James Outram,Syed Ahmed Khan,S. N. Sen,Nana Saheb,c
Which of the following statements is INCORRECT regarding Rani Lakshmi Bai?,She led the rebellion in Jhansi.,Her original name was Manikarnika.,She was born in Varanasi.,She was buried in Allahabad.,d
Who led the 1857 revolt in Assam?,Bahadur Shah II,Maniram Dutt,Tirot Singh,Sidhu Murmu,b
In which year did Rani Lakshmibai attain martyrdom while fighting the British?,1856,1857,1858,1859,c
Which of the following statements is INCORRECT regarding the Indian Rebellion of 1857?,It began in Meerut.,It ended in Gwalior.,Bahadur Shah II contributed to the revolt.,"It began on June 20, 1858.",d
The Khasi tribal rebellion against the British in 1829 was led by whom?,Birsa Munda,Sidhu Murmu,Tirot Singh,Velu Thampi,c
In which region did the Moplah rebellion take place?,Bengal,Ranchi,Malabar,Manipur,c
The Koya rebellion took place in the East Godavari region in which period?,1829,1855-56,1921,1879-1880,d
With which movement is Rani Gaidinliu associated?,Santhal Rebellion,Heraka,Moplah Rebellion,Sanyasi Rebellion,b
The militant guerrilla movement in the early 1920s broke out in the ______ hills of Andhra Pradesh.,Chota Nagpur,Gudem,Rajmahal,Malabar,b
"In the context of the Santhal rebellion, what does 'Damin-i-Koh' signify?",Land near Rajmahal Hills,East Godavari region,Chota Nagpur,Kerala,a
"According to the text, who called 1857 ""India's First War of Independence""?",Bahadur Shah II,Rani Lakshmibai,V.D. Savarkar,Maniram Dutt,c
Where did Rani Lakshmibai die fighting the British?,Meerut,Ranchi,Gwalior,Malabar,c
In which year did India come under the direct rule of the British Empire?,1856,1857,1858,1859,c
"According to the text, the right to adopt a second heir was reestablished by which proclamation?",Queen Victoria's Proclamation of 1857,The Empress's Proclamation of 1858,The Royal Proclamation of 1859,The Indian Independence Act,b
Which Mughal ruler's contribution is mentioned in the context of the revolt of 1857?,Akbar,Shah Jahan,Aurangzeb,Bahadur Shah II,d
Where did the Sanyasi rebellion break out?,Kerala,Bengal,Malabar,Ranchi,b
Birsa Munda's field of work was centered around which location?,Malabar,Bengal,Ranchi,Manipur,c
The Koliya rebellion was related to the people of which region?,Kerala,Manipur,Chota Nagpur,Andhra Pradesh,c
Who led the movement against the British in Kerala?,Sidhu Murmu,Tirot Singh,Birsa Munda,Velu Thampi,d
In which state did the Jiyatarang movement start?,Kerala,Bengal,Manipur,Andhra Pradesh,c
The text specifies that the Sanyasi rebellion was sparked by events in which location?,Kerala,Bengal,Manipur,Andhra Pradesh,b
Alluri Sitarama Raju was a tribal freedom fighter from which state?,Kerala,Bengal,Manipur,Andhra Pradesh,d
"When did the Santhal rebellion begin, according to the text?",1854,1855,1856,1857,b
To whom is the credit for organizing the labour movement in India given?,Birsa Munda,Tirot Singh,Narayan Meghaji Lokhande,Velu Thampi,c
"According to V.D. Savarkar, what was the revolt of 1857 called?",The Great Rebellion,The Sepoy Mutiny,India's First War of Independence,The Uprising of 1857,c
In what location did the Indian Rebellion of 1857 end?,Meerut,Bengal,Ranchi,Gwalior,d
Who was the leader of the Santhal Rebellion?,Tirot Singh,Sidhu Murmu,Birsa Munda,Velu Thampi,b
The Sanyasi rebellion broke out in which place?,Kerala,Manipur,Bengal,Andhra Pradesh,c
Birsa Munda's field of work was primarily in which location?,Kerala,Gudem,Ranchi,Manipur,c
Velu Thampi led the movement against the British in which region?,Bengal,Kerala,Manipur,Andhra Pradesh,b
The Santhal rebellion began in which year?,1829,1855,1879,1921,b
Who is credited with organizing the labor movement in India?,Birsa Munda,Tirot Singh,Narayan Meghaji Lokhande,Velu Thampi,c
The Empress's Proclamation of 1858 reestablished which right?,Right to property,Right to education,Right to adopt a second heir,Right to free speech,c
Who was the Mughal ruler whose contribution was noted in the revolt of 1857?,Akbar,Shah Jahan,Bahadur Shah II,Aurangzeb,c
On which date did the Indian Rebellion begin in Meerut?,"June 20, 1858","May 10, 1857","January 1, 1857","April 15, 1858",b
Where did the Moplah rebellion (1921) take place?,Bengal,Malabar,Ranchi,Manipur,b
Who was elected as the General Secretary of the 'All India Kisan Congress' established in Lucknow?,Baba Ramchandra,Tama Dora,N. G. Ranga,Kittur Chennamma,c
The Talukdars revolted against the British rule in which of the following areas during the period 1814-17?,Kolhapur,Malwa,Awadh,Malabar,b
The center of the Gadkari rebellion was located in which of the following places?,Lucknow,Malwa,Kolhapur,Awadh,c
The Tarakeswar Movement of 1924 in Bengal was primarily against which of the following?,Doctrine of Lapse,British Rule,Corruption in temples,Peasants' Revolt,c
In which year was the Deoband movement started in the United Provinces (U.P.)?,1857 AD,1866 AD,1875 AD,1924 AD,b
In which year was the Mohammedan Anglo-Oriental College established in Aligarh?,1824,1866,1875,1920,c
"Arrange the following rebellions in chronological order, based on their starting year:
I. Kol Rebellion
II. Santhal Rebellion
III. Kuki Movement
IV. Chenchu Rebellion","I, II, III, IV","IV, III, I, II","II, I, IV, III","III, IV, II, I",b
"The peasants of the Malabar coast of Kerala launched a great rebellion in 1921-22, which is known as:",Kol Rebellion,Santhal Rebellion,Moplah rebellion,Koya rebellion,c
Which region primarily influenced the Kuka movement?,Awadh,Punjab,Malabar,Odisha,b
In which city was the first All India Kisan Sabha formed?,Aligarh,Kolhapur,Lucknow,Malabar,c
Who led the Koya rebellion in Malkangiri (presently in Odisha) during 1880?,Baba Ramchandra,Tama Dora,N. G. Ranga,Kittur Chennamma,b
Which of the following events is 'Pathrughat rebellion' related to?,Tribal Movement,Peasants' Revolt,Temple Corruption,Doctrine of Lapse,b
Which of the following rulers led an armed rebellion against the British East India Company in 1824 against the implementation of the Doctrine of Lapse?,Tama Dora,N. G. Ranga,Baba Ramchandra,Kittur Chennamma,d
In which year was the Awadh Kisan Sabha established?,1770,1875,1920,1924,c
Baba Ramchandra led the peasant struggle during the colonial rule mainly in which of the following regions?,Malwa,Awadh,Kolhapur,Malkangiri,b
